year,agency_location,incident_date,incident_hour,agency_name,state,population,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,offense_name,offense_category_name,criminal_act_name,location_area
2023,2165,2023-02-03,15,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-02-04,17,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Bank/Savings and Loan
2023,2165,2023-02-26,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-02-26,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-03-06,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Commercial/Office Building
2023,2165,2023-03-10,15,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-03-14,18,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2165,2023-03-14,23,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-03-14,23,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-03-16,8,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School/College
2023,2165,2023-03-20,23,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-03-25,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-03-28,17,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Government/Public Building
2023,2165,2023-04-04,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School/College
2023,2165,2023-04-25,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Government/Public Building
2023,2165,2023-05-02,22,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Department/Discount Store
2023,2165,2023-05-07,1,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2165,2023-05-09,20,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2165,2023-05-17,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,School/College
2023,2165,2023-05-26,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-05-26,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,2165,2023-05-26,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-05-26,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,2165,2023-06-13,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Pornography/Obscene Material,Pornography/Obscene Material,Possessing/Concealing,Residence/Home
2023,2165,2023-06-14,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Bank/Savings and Loan
2023,2165,2023-06-14,13,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2023,2165,2023-06-25,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-06-26,11,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-06-27,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,2165,2023-06-27,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2165,2023-06-27,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Convenience Store
2023,2165,2023-07-10,20,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-07-11,8,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2165,2023-07-11,8,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Other/Unknown
2023,2165,2023-07-11,8,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2165,2023-07-11,8,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Other/Unknown
2023,2165,2023-07-11,20,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-07-13,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Bar/Nightclub
2023,2165,2023-07-14,11,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-07-22,13,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-07-22,13,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-07-24,15,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Bar/Nightclub
2023,2165,2023-07-30,13,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2165,2023-08-06,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-08-06,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-08-17,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2165,2023-08-17,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2165,2023-08-17,15,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Liquor Store
2023,2165,2023-08-31,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-09-11,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,School/College
2023,2165,2023-09-22,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,School/College
2023,2165,2023-09-24,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-09-25,14,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-09-27,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Commercial/Office Building
2023,2165,2023-10-14,16,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-10-14,16,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-10-16,21,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Distributing/Selling,Residence/Home
2023,2165,2023-10-17,18,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Buying/Receiving,Residence/Home
2023,2165,2023-10-18,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Animal Cruelty,Animal Cruelty,Simple/Gross Neglect,Residence/Home
2023,2165,2023-10-19,7,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Convenience Store
2023,2165,2023-10-23,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2165,2023-10-23,9,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-10-26,11,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2165,2023-08-02,0,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-11-03,13,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-11-07,22,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-11-08,1,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-11-09,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2165,2023-11-18,23,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2165,2023-11-22,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,Department/Discount Store
2023,2165,2023-11-26,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2165,2023-12-08,16,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Cultivating/Manufacturing/Publishing,Bank/Savings and Loan
2023,2165,2023-12-10,15,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2165,2023-12-14,17,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2165,2023-12-14,17,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2165,2023-12-24,12,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Counterfeiting/Forgery,Counterfeiting/Forgery,Using/Consuming,ATM Separate from Bank
2023,2165,2023-12-28,10,Naugatuck,Connecticut,31790,51,5,56,7,6,13,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-01,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-01,5,New Britain,Connecticut,74609,140,1,141,18,7,25,Rape,Sex Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-01,12,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-01,4,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-01,18,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-02,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,9,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-02,12,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,12,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-02,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-02,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-02,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-03,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-03,16,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-03,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-03,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-03,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-03,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-03,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Other/Unknown
2023,2166,2023-01-03,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-03,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-04,1,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Other/Unknown
2023,2166,2023-01-04,1,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2023,2166,2023-01-04,10,New Britain,Connecticut,74609,140,1,141,18,7,25,Kidnapping/Abduction,Kidnapping/Abduction,None/Unknown,Residence/Home
2023,2166,2023-01-04,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-03,16,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2166,2023-01-04,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-04,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-05,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-05,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2166,2023-01-05,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Residence/Home
2023,2166,2023-01-05,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2166,2023-01-05,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Residence/Home
2023,2166,2023-01-05,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-05,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-05,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2166,2023-01-05,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,2166,2023-01-05,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2023,2166,2023-01-05,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Parking/Drop Lot/Garage
2023,2166,2023-01-06,0,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-06,1,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2166,2023-01-06,1,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2023,2166,2023-01-06,13,New Britain,Connecticut,74609,140,1,141,18,7,25,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-06,13,New Britain,Connecticut,74609,140,1,141,18,7,25,Weapon Law Violations,Weapon Law Violations,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-06,13,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-06,16,New Britain,Connecticut,74609,140,1,141,18,7,25,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-06,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Kidnapping/Abduction,Kidnapping/Abduction,None/Unknown,Residence/Home
2023,2166,2023-01-06,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-06,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-07,7,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-07,19,New Britain,Connecticut,74609,140,1,141,18,7,25,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2166,2023-01-07,20,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-07,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Kidnapping/Abduction,Kidnapping/Abduction,None/Unknown,Residence/Home
2023,2166,2023-01-07,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-08,7,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-08,15,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-08,18,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-08,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Sodomy,Sex Offenses,None/Unknown,Parking/Drop Lot/Garage
2023,2166,2023-01-08,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Rape,Sex Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-09,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-04,9,New Britain,Connecticut,74609,140,1,141,18,7,25,Criminal Sexual Contact,Sex Offenses,None/Unknown,Air/Bus/Train Terminal
2023,2166,2023-01-09,12,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-09,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Criminal Sexual Contact,Sex Offenses,None/Unknown,School-Elementary/Secondary
2023,2166,2023-01-09,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Convenience Store
2023,2166,2023-01-09,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Robbery,Robbery,None/Unknown,Parking/Drop Lot/Garage
2023,2166,2023-01-09,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2023,2166,2023-01-09,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2023,2166,2023-01-09,17,New Britain,Connecticut,74609,140,1,141,18,7,25,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2023,2166,2023-01-09,20,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-10,18,New Britain,Connecticut,74609,140,1,141,18,7,25,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-10,23,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-08,0,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-11,2,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-11,7,New Britain,Connecticut,74609,140,1,141,18,7,25,Robbery,Robbery,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-11,13,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,School-Elementary/Secondary
2023,2166,2023-01-11,12,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-11,20,New Britain,Connecticut,74609,140,1,141,18,7,25,Robbery,Robbery,None/Unknown,Parking/Drop Lot/Garage
2023,2166,2023-01-11,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Kidnapping/Abduction,Kidnapping/Abduction,None/Unknown,Residence/Home
2023,2166,2023-01-11,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-11,22,New Britain,Connecticut,74609,140,1,141,18,7,25,Robbery,Robbery,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2023,2166,2023-01-12,9,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-12,14,New Britain,Connecticut,74609,140,1,141,18,7,25,Pornography/Obscene Material,Pornography/Obscene Material,Distributing/Selling,Other/Unknown
2023,2166,2023-01-12,16,New Britain,Connecticut,74609,140,1,141,18,7,25,Rape,Sex Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-12,21,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-13,0,New Britain,Connecticut,74609,140,1,141,18,7,25,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-13,8,New Britain,Connecticut,74609,140,1,141,18,7,25,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2023,2166,2023-01-13,9,New Britain,Connecticut,74609,140,1,141,18,7,25,Simple Assault,Assault Offenses,None/Unknown,School-Elementary/Secondary
