data_year,criminal_act_id,offense_id
2023,8,212125652
2023,3,212125705
2023,8,212125706
2023,8,212125720
2023,2,212125728
2023,3,212125728
2023,6,212125729
2023,8,212125690
2023,6,212125815
2023,8,212125640
2023,6,214786236
2023,6,212125783
2023,6,212125832
2023,8,212125924
2023,8,212125934
2023,3,214786280
2023,8,214786325
2023,6,212126070
2023,6,214786205
2023,6,214786430
2023,8,214786202
2023,3,214786555
2023,3,214786598
2023,3,214786765
2023,6,216345129
2023,8,214786697
2023,6,214786892
2023,3,214786948
2023,6,214787195
2023,8,214787027
2023,8,214787291
2023,6,214787485
2023,8,214787129
2023,6,214787306
2023,8,214787312
2023,8,214787256
2023,8,214787392
2023,8,214787428
2023,8,214787572
2023,8,214787219
2023,8,214787290
2023,8,214787342
2023,6,216345805
2023,8,214787674
2023,8,214787886
2023,6,214787790
2023,8,214787841
2023,8,214787885
2023,6,216345303
2023,1,216345543
2023,4,216345543
2023,6,216345543
2023,6,216345460
2023,6,222644648
2023,6,216345432
2023,6,216345468
2023,2,216345789
2023,8,216345811
2023,6,216345727
2023,2,216345761
2023,3,216345969
2023,6,216345921
2023,6,218263440
2023,6,216345873
2023,8,216346360
2023,6,216345955
2023,8,216346097
2023,8,216346154
2023,8,216346020
2023,8,216346115
2023,4,216346181
2023,7,216346181
2023,8,216346226
2023,6,216346776
2023,6,216346423
2023,6,216346440
2023,8,216346445
2023,8,216346411
2023,3,216346463
2023,8,216346653
2023,6,218263853
2023,6,218263719
2023,8,218263749
2023,6,218263898
2023,6,218263926
2023,6,218263993
2023,6,218263924
2023,8,218263933
2023,8,218263994
2023,8,218264071
2023,8,218264117
2023,6,218264346
2023,6,218264074
2023,6,218264113
2023,8,218264183
2023,8,218264122
2023,8,218264148
2023,8,218264447
2023,6,222644669
2023,12,220420471
2023,8,220420710
2023,6,218264865
2023,8,218265233
2023,6,218265019
2023,8,218264930
2023,6,218265066
2023,1,218265087
2023,1,220420779
2023,6,220420804
2023,8,201187059
2023,8,201187060
2023,3,201187024
2023,6,201187123
2023,8,201187152
2023,6,201761127
2023,6,201187423
2023,6,201187424
2023,3,201761154
2023,6,201761155
2023,6,201187687
2023,6,201761198
2023,1,201761208
2023,3,201761313
2023,1,201761211
2023,6,205137219
2023,6,201761327
2023,3,203574896
2023,1,206805315
2023,2,206805315
2023,8,206805334
2023,6,206805356
2023,6,203575466
2023,1,203575483
2023,6,203575410
2023,6,205137206
2023,14,203575362
2023,6,218265695
2023,1,203575429
2023,1,205137467
2023,3,205137487
2023,6,205137491
2023,6,205137605
2023,3,208594717
2023,3,212728332
2023,6,214786061
2023,1,206805368
2023,6,208594954
2023,3,206805652
2023,1,206805870
2023,3,219463270
2023,1,218265739
2023,12,206805988
2023,6,208595081
2023,3,210201368
2023,3,208594831
2023,6,218265766
2023,3,214785853
2023,1,210201285
2023,3,210201286
2023,1,208595675
2023,1,208595830
2023,6,218265920
2023,6,210201799
2023,6,210201800
2023,6,221959930
2023,6,218266286
2023,6,218266216
2023,6,218266343
2023,1,212728222
2023,6,218266547
2023,3,218266550
2023,1,212728316
2023,3,214785820
2023,6,214785830
2023,6,219463436
2023,3,219463437
2023,6,214786559
2023,8,218266739
2023,1,214786937
2023,3,218266610
2023,6,218266767
2023,6,219463591
2023,1,219463491
2023,3,219463600
2023,1,218267136
2023,6,219463626
2023,6,219463627
2023,3,219463612
2023,6,219463613
2023,6,219463639
2023,3,219463732
2023,3,219463767
2023,3,219463935
2023,6,219463873
2023,8,221960080
2023,1,201173901
2023,9,208587694
2023,6,208587709
2023,9,211556672
2023,1,201173903
2023,9,212125163
2023,6,216341750
2023,7,218257358
2023,1,203568136
2023,9,205133344
2023,9,201173855
2023,6,205133376
2023,6,206798208
2023,6,206798199
2023,6,206798241
2023,3,218257387
2023,9,201174004
2023,9,208587789
2023,9,208587763
2023,8,208587847
2023,2,211556707
2023,9,208587939
2023,6,208587921
2023,9,211556675
2023,1,211556683
2023,6,211556687
2023,3,223368844
2023,9,203568222
2023,6,201174104
2023,6,201174105
2023,9,218257441
2023,6,212125252
2023,2,216341837
2023,9,216341741
2023,1,201174076
2023,6,218257411
2023,3,218257430
2023,6,218257430
2023,6,218257436
2023,6,221957702
2023,2,218257449
2023,6,218257517
2023,6,218257519
2023,6,211557841
2023,2,211557843
2023,3,210197550
2023,6,210197551
2023,6,210197552
2023,6,208592721
2023,8,211557877
2023,6,214781518
2023,8,214781518
2023,6,218259210
2023,8,218259210
2023,6,203570584
2023,2,201176930
2023,6,201177064
2023,1,203570612
2023,2,203570630
2023,8,208590145
2023,2,208590021
2023,3,208590079
2023,2,205134813
2023,6,205134920
2023,8,205134971
2023,2,208590183
2023,2,216342377
2023,2,221959059
2023,3,220416428
2023,6,216342356
2023,2,218258695
2023,2,221959098
2023,2,218258793
2023,2,221959095
2023,6,201159575
2023,6,201159576
2023,8,203571541
2023,8,203571547
2023,6,201159580
2023,6,201159581
2023,6,206799891
2023,6,201763000
2023,6,201763001
2023,6,212730097
2023,6,203571623
2023,6,206800049
2023,6,206800050
2023,6,206800100
2023,6,208590573
2023,8,208590626
2023,6,208590722
2023,8,208590853
2023,2,208590959
2023,6,211558054
2023,6,212729639
2023,3,212729678
2023,6,212729679
2023,6,212729688
2023,6,212729689
2023,6,212729686
2023,3,216342382
2023,6,216342382
2023,3,216342383
2023,6,216342383
2023,6,216342431
2023,6,216342390
2023,6,216342391
2023,6,216342518
2023,6,216342397
2023,6,201174245
2023,7,206797428
2023,12,211557275
2023,12,210194511
2023,6,211557244
2023,6,211557280
2023,4,203568419
2023,6,201167442
2023,6,201167443
2023,8,201761241
2023,6,201761217
2023,6,201761218
2023,6,201761219
2023,3,203578002
2023,1,208596488
2023,6,203578089
2023,6,208596543
2023,6,208596545
2023,6,205138788
2023,6,208596867
2023,8,208596787
2023,6,212126775
2023,6,212126776
2023,6,210205494
2023,2,212127609
2023,6,218265640
2023,6,218265641
2023,6,214786693
2023,6,214786694
2023,6,214786888
2023,6,214786889
2023,6,218265595
2023,6,218265596
2023,6,214787020
2023,3,214786870
2023,6,214786870
2023,6,214786871
2023,6,219464103
2023,6,218266070
2023,6,218266148
2023,6,218266149
2023,6,218266268
2023,6,218266269
2023,6,218266280
2023,6,224239350
2023,6,224239303
2023,3,219464125
2023,6,219464126
2023,6,219464127
2023,6,219464164
2023,6,224239297
2023,6,201166074
2023,8,201166074
2023,6,201166075
2023,8,201166075
2023,6,201166409
2023,8,201166409
2023,6,201166410
2023,8,201166410
2023,6,201166411
2023,6,201166026
2023,8,201166026
2023,6,201166027
2023,8,201166027
2023,6,201166117
2023,8,201166117
2023,6,201166155
2023,8,201166155
2023,6,201166079
2023,8,201166079
2023,6,201166217
2023,8,201166217
2023,6,201166228
2023,6,201166240
2023,8,201166240
2023,6,201166231
2023,8,201166231
2023,6,201166359
2023,8,201166371
2023,1,211562608
2023,6,211562608
2023,8,211562608
2023,2,205136655
2023,6,205136655
2023,3,203574410
2023,6,203574410
2023,2,203574411
2023,3,203574411
2023,6,203574411
2023,6,201166615
2023,8,201166615
2023,6,201166616
2023,8,201166616
2023,6,223368411
2023,8,205136680
2023,8,201166781
2023,6,201166792
2023,8,201166792
2023,8,201166831
2023,8,208594761
2023,6,201166826
2023,8,201166826
2023,6,201166839
2023,8,201166839
2023,6,201166863
2023,8,201166863
2023,6,201166824
2023,8,201166824
2023,6,201166838
2023,8,201166838
2023,8,201166956
2023,8,201167762
2023,8,203574890
2023,6,201167097
2023,8,201167097
2023,3,201167161
2023,6,201167176
2023,8,201167176
2023,6,218264755
2023,8,218264755
2023,6,218264756
2023,8,218264756
2023,6,201167121
2023,6,201167122
2023,6,201167067
2023,8,201167067
2023,6,201167112
2023,8,201167112
2023,14,203574557
2023,6,201167155
2023,8,201167202
2023,3,201167232
2023,4,201167232
2023,6,201167245
2023,8,201167245
2023,6,201167273
2023,8,201167273
2023,6,201167283
2023,8,201167283
2023,6,201167304
2023,8,201167304
2023,8,201167323
2023,6,201167348
2023,6,201167315
2023,8,201167315
2023,6,208594523
2023,8,208594523
2023,6,201167397
2023,8,201167397
2023,8,201167392
2023,8,201167497
2023,14,201167450
2023,6,201167549
2023,8,201167549
2023,6,201167570
2023,8,201167570
2023,6,203574630
2023,8,203574630
2023,6,203574659
2023,8,203574659
2023,6,203575191
2023,8,203575191
2023,8,211562280
2023,8,201167648
2023,6,203574769
2023,8,203574769
2023,6,203574874
2023,8,203574874
2023,8,201167608
2023,8,203574850
2023,6,206805753
2023,6,203575069
2023,8,203575069
2023,3,203575355
2023,6,203575355
2023,3,203575356
2023,6,203575356
2023,6,203575242
2023,8,203575242
2023,6,203575500
2023,8,203575500
2023,6,203575519
2023,6,203575603
2023,8,203575603
2023,3,210201859
2023,6,210201859
2023,8,210201859
2023,6,210201860
2023,8,210201860
2023,6,203575882
2023,8,203575882
2023,6,203575650
2023,8,203575650
2023,6,203576010
2023,8,203576010
2023,6,203575944
2023,8,203575944
2023,3,203575973
2023,6,203575973
2023,2,205136982
2023,3,205136982
2023,6,205136982
2023,6,205136983
2023,8,205136983
2023,1,203576006
2023,6,203576006
2023,6,203576007
2023,6,205136787
2023,8,205136787
2023,6,205136801
2023,8,205136801
2023,6,205136837
2023,8,205136837
2023,2,205137215
2023,6,221960130
2023,8,221960130
2023,6,205136930
2023,8,205136930
2023,6,210201227
2023,8,210201227
2023,6,205136917
2023,8,205136917
2023,6,206805735
2023,8,206805735
2023,1,205137058
2023,6,205137058
2023,8,205137058
2023,6,205137059
2023,8,205137059
2023,6,205137947
2023,8,205137947
2023,6,205138217
2023,8,205138217
2023,6,205137896
2023,8,205137896
2023,6,205137141
2023,8,205137141
2023,6,205137074
2023,8,205137074
2023,6,205138307
2023,6,205138314
2023,14,205137325
2023,3,206805661
2023,6,205137615
2023,6,205137590
2023,3,205137743
2023,5,205137743
2023,6,205137743
2023,6,205137566
2023,8,205137566
2023,6,206805763
2023,6,208594625
2023,8,208594625
2023,6,212728954
2023,8,212728954
2023,6,212728955
2023,8,212728955
2023,3,205137625
2023,6,205137625
2023,8,205137625
2023,6,205137764
2023,8,205137764
2023,6,205137769
2023,6,205137758
2023,8,205137758
2023,6,205137804
2023,6,206805621
2023,8,206805621
2023,6,206805690
2023,3,208594473
2023,6,206805994
2023,8,206805994
2023,3,211562490
2023,6,211562490
2023,6,211562491
2023,8,211562491
2023,3,206806074
2023,6,206806074
2023,6,206806124
2023,8,206806124
2023,5,206806251
2023,8,206806339
2023,7,206806426
2023,6,219463118
2023,6,206806383
2023,8,206806383
2023,6,206806437
2023,8,206806437
2023,6,206806487
2023,8,206806526
2023,6,206806518
2023,6,206806583
2023,6,206806446
2023,6,206806447
2023,6,216347314
2023,6,219463034
2023,8,219463034
2023,6,219463035
2023,3,208594709
2023,6,208594534
2023,6,208594588
2023,6,208594891
2023,6,208594621
2023,8,208594621
2023,6,208594622
2023,8,208594622
2023,6,208594660
2023,8,208594660
2023,6,208594668
2023,8,208594668
2023,8,208594744
2023,6,208594842
2023,8,208594842
2023,6,208594673
2023,6,208594674
2023,6,208594772
2023,6,208594979
2023,6,208595021
2023,6,208595054
2023,6,208594912
2023,7,208594912
2023,8,208594912
2023,3,218264741
2023,6,218264741
2023,8,218264741
2023,6,218264742
2023,8,218264742
2023,6,208594884
2023,6,208594885
2023,6,208595053
2023,8,208595053
2023,6,208595108
2023,8,208595108
2023,6,208595089
2023,8,208595089
2023,2,208595238
2023,6,208595238
2023,6,208595630
2023,8,208595630
2023,6,210201856
2023,8,210201856
2023,6,208595528
2023,6,211562427
2023,6,208595731
2023,8,208595731
2023,6,208595732
2023,6,221960226
2023,8,221960226
2023,6,211562388
2023,8,211562388
2023,6,210202471
2023,3,210202217
2023,6,210202217
2023,8,210202217
2023,6,210202248
2023,6,218264855
2023,8,218264855
2023,6,218264856
2023,8,218264856
2023,6,210202780
2023,6,210203151
2023,8,210203151
2023,6,210203211
2023,8,210203211
2023,6,210203264
2023,8,210203264
2023,6,210202992
2023,8,210202992
2023,6,210203081
2023,8,210203081
2023,6,210203278
2023,8,210203278
2023,6,219463094
2023,8,219463094
2023,6,219463095
2023,8,219463095
2023,6,210203339
2023,8,210203339
2023,3,211563536
2023,6,211563536
2023,6,211562691
2023,8,211562691
2023,6,211562692
2023,8,211562692
2023,6,218264678
2023,8,218264678
2023,6,211562718
2023,8,211562718
2023,6,211562644
2023,8,211562644
2023,6,216347746
2023,8,216347746
2023,6,216347747
2023,8,216347747
2023,6,219463173
2023,8,219463173
2023,6,211562803
2023,8,211562803
2023,6,211562804
2023,8,211562804
2023,6,211562861
2023,8,211562861
2023,6,211562773
2023,8,211562773
2023,6,211562903
2023,6,219463066
2023,6,211562796
2023,8,211562796
2023,8,212728280
2023,6,211563129
2023,6,212728292
2023,8,212728292
2023,3,212728314
2023,6,212728314
2023,8,212728314
2023,6,212728315
2023,8,212728315
2023,6,211562798
2023,8,211562798
2023,6,216347430
2023,8,216347430
2023,6,216347431
2023,8,216347431
2023,6,212728413
2023,8,212728413
2023,6,212728380
2023,6,221960152
2023,6,212728420
2023,8,212728420
2023,6,212728393
2023,6,212728434
2023,3,212728461
2023,6,212728461
2023,6,212728462
2023,6,212728471
2023,6,212728495
2023,8,212728495
2023,3,212728500
2023,6,212728500
2023,6,212728501
2023,8,212728501
2023,3,212728510
2023,6,212728510
2023,8,212728510
2023,6,212728511
2023,8,212728511
2023,6,212728512
2023,6,212728560
2023,8,212728560
2023,1,221960188
2023,6,221960188
2023,8,221960188
2023,3,216347450
2023,6,223368418
2023,8,223368418
2023,6,212728549
2023,6,212728617
2023,6,212728573
2023,8,212728623
2023,8,212728579
2023,6,216347819
2023,6,216347404
2023,8,216347404
2023,6,218264803
2023,7,218264803
2023,8,218264803
2023,6,218264804
2023,8,218264804
2023,6,218264805
2023,6,216347908
2023,8,216347908
2023,6,216347662
2023,6,216347663
2023,3,216348012
2023,6,216348012
2023,8,216348012
2023,6,216348013
2023,8,216348013
2023,6,216348014
2023,6,216348080
2023,3,216347902
2023,6,216347902
2023,6,216347741
2023,3,216347968
2023,6,216347958
2023,8,216348116
2023,3,216348283
2023,6,216348283
2023,8,216348283
2023,6,216348284
2023,8,216348284
2023,3,216348351
2023,6,216348351
2023,6,218265058
2023,8,218265058
2023,6,216348333
2023,8,216348333
2023,6,218265114
2023,6,216348624
2023,8,216348624
2023,6,216348682
2023,8,216348682
2023,6,216348357
2023,8,216348357
2023,6,216348681
2023,8,216348681
2023,6,216348554
2023,6,216348501
2023,6,218265262
2023,8,218265262
2023,6,216348618
2023,8,216348618
2023,6,218265029
2023,6,218265452
2023,8,218265452
2023,6,218265519
2023,8,218265519
2023,6,218265520
2023,8,218265520
2023,6,218265264
2023,8,218265264
2023,6,218265580
2023,6,218265563
2023,8,218265563
2023,6,218265594
2023,6,218265628
2023,8,218265628
2023,6,218265405
2023,8,218265405
2023,8,218265880
2023,6,218266020
2023,8,218266020
2023,8,219464507
2023,6,219463322
2023,8,219463322
2023,3,219463333
2023,6,219463333
2023,8,219463333
2023,8,219463334
2023,6,219463407
2023,8,219463407
2023,6,219463432
2023,3,219463429
2023,6,219463429
2023,8,219463429
2023,6,219463581
2023,6,219463679
2023,8,219463679
2023,3,219463528
2023,6,219463528
2023,8,219463528
2023,6,219463594
2023,8,219463594
2023,6,221960269
2023,6,219463720
2023,8,219463720
2023,6,219463756
2023,8,219463756
2023,6,219463784
2023,8,219463784
2023,6,223368458
2023,6,219463838
2023,6,223368459
2023,6,219463809
2023,8,219463809
2023,6,221960360
2023,6,201158561
2023,2,201158352
2023,9,201158637
2023,9,201158431
2023,3,203569163
2023,6,205132556
2023,6,201158563
2023,9,203567973
2023,2,201158589
2023,9,201158635
2023,9,201158673
2023,6,201158677
2023,9,201158732
2023,6,201158786
2023,9,205132679
2023,6,205132641
2023,6,205132642
2023,2,205132652
2023,6,210195809
2023,2,206798381
2023,2,218257423
2023,9,208588296
2023,9,205132638
2023,2,206798565
2023,9,203568173
2023,9,203568195
2023,9,203568211
2023,9,203568212
2023,3,208588350
2023,6,205132848
2023,3,216341762
2023,9,205132785
2023,9,205132790
2023,6,205133414
2023,6,206798403
2023,9,206798469
2023,2,206798519
2023,9,206798548
2023,6,206798571
2023,9,212126549
2023,9,208588558
2023,9,208588632
2023,2,216341672
2023,9,210195626
2023,2,210195589
2023,9,216341797
2023,2,216341677
2023,9,212126423
2023,9,212126448
2023,6,212126492
2023,9,212126565
2023,2,212126498
2023,6,212126499
2023,9,212126562
2023,6,212126573
2023,3,214778921
2023,9,216341683
2023,2,214778977
2023,2,220415862
2023,2,214778991
2023,6,214778991
2023,9,216341814
2023,9,216341715
2023,6,220415799
2023,2,216341791
2023,2,218257389
2023,9,218257346
2023,9,218257363
2023,6,220415860
2023,9,218257382
2023,2,218257408
2023,9,220415878
2023,6,220415899
2023,9,220415926
2023,9,220415951
2023,2,222641954
2023,3,210193585
2023,6,201173029
2023,6,201172980
2023,6,201173783
2023,6,201761259
2023,6,201173071
2023,6,201173183
2023,6,201760998
2023,6,201760999
2023,6,218257161
2023,6,218257189
2023,1,218257190
2023,3,218257190
2023,6,219462634
2023,6,219462689
2023,6,219462685
2023,6,219462686
2023,2,203567707
2023,6,205132515
2023,6,203567731
2023,6,203567793
2023,12,205132618
2023,8,205132691
2023,6,208587157
2023,6,208587187
2023,6,210193605
2023,6,210193697
2023,6,210193764
2023,6,210193765
2023,6,211556654
2023,2,211556663
2023,6,211556611
2023,6,211556624
2023,6,211556656
2023,8,214778524
2023,3,214778673
2023,6,214778673
2023,6,216341503
