year,agency_location,incident_date,incident_hour,agency_name,state,population,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,offense_name,offense_category_name,criminal_act_name,location_area
2021,26203,2021-04-21,11,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Service/Gas Station
2021,26203,2021-04-21,11,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Using/Consuming,Service/Gas Station
2021,26203,2021-03-12,21,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Tribal Lands
2021,26203,2021-05-11,15,Ledyard,Connecticut,14534,19,3,22,3,6,9,Pornography/Obscene Material,Pornography/Obscene Material,Transporting/Transmitting/Importing,School-Elementary/Secondary
2021,26203,2021-03-18,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Kidnapping/Abduction,Kidnapping/Abduction,None/Unknown,Residence/Home
2021,26203,2021-03-18,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,26203,2021-03-25,15,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-05-29,6,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2021,26203,2021-05-29,6,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Convenience Store
2021,2166,2021-03-20,8,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2021,2166,2021-03-20,8,New Britain,Connecticut,72093,141,1,142,17,7,24,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-20,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2021,2166,2021-03-20,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-04-01,10,Ledyard,Connecticut,14534,19,3,22,3,6,9,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-22,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,School-Elementary/Secondary
2021,2166,2021-03-22,14,New Britain,Connecticut,72093,141,1,142,17,7,24,Aggravated Assault,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-22,17,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-22,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-23,9,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-23,9,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-01-15,2,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-23,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Church/Synagogue/Temple/Mosque
2021,2166,2021-03-23,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Church/Synagogue/Temple/Mosque
2021,2166,2021-03-23,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Church/Synagogue/Temple/Mosque
2021,26203,2021-06-20,9,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-06-20,9,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-18,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-04-28,9,Ledyard,Connecticut,14534,19,3,22,3,6,9,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Specialty Store
2021,2166,2021-03-23,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-23,14,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2166,2021-03-23,14,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2166,2021-03-23,17,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-23,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-22,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Rape,Sex Offenses,None/Unknown,Residence/Home
2021,26203,2021-05-17,18,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-23,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-24,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-24,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2166,2021-03-24,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2166,2021-02-01,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Rape,Sex Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,11,New Britain,Connecticut,72093,141,1,142,17,7,24,Fondling,Sex Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-19,22,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-19,22,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-19,22,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-25,16,New Britain,Connecticut,72093,141,1,142,17,7,24,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,14,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-25,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-06-05,22,Ledyard,Connecticut,14534,19,3,22,3,6,9,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-06-15,13,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-26,1,New Britain,Connecticut,72093,141,1,142,17,7,24,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-06-20,18,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-06-22,6,Ledyard,Connecticut,14534,19,3,22,3,6,9,Sexual Assault With An Object,Sex Offenses,None/Unknown,Residence/Home
2021,26203,2021-06-29,6,Ledyard,Connecticut,14534,19,3,22,3,6,9,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-06-29,6,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-09-23,13,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-07-12,8,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-10-18,9,Ledyard,Connecticut,14534,19,3,22,3,6,9,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-07-21,18,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-07-27,12,Ledyard,Connecticut,14534,19,3,22,3,6,9,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,26203,2021-11-06,3,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,26203,2021-11-06,3,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,26203,2021-08-05,20,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-08-13,15,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Cyberspace
2021,26203,2021-01-19,19,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-08-22,17,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,26203,2021-12-25,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-09-07,12,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2021,26203,2021-09-09,19,Ledyard,Connecticut,14534,19,3,22,3,6,9,Counterfeiting/Forgery,Counterfeiting/Forgery,Buying/Receiving,Shopping Mall
2021,2166,2021-03-26,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-26,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-27,5,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-25,21,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-09-28,16,Ledyard,Connecticut,14534,19,3,22,3,6,9,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,26203,2021-10-01,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-25,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,26203,2021-10-13,23,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-11-02,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Murder and Nonnegligent Manslaughter,Homicide Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-28,3,New Britain,Connecticut,72093,141,1,142,17,7,24,Rape,Sex Offenses,None/Unknown,Other/Unknown
2021,2166,2021-03-28,7,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-28,21,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-28,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-28,7,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-29,11,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-29,11,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-12-19,4,Ledyard,Connecticut,14534,19,3,22,3,6,9,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-12-21,20,Ledyard,Connecticut,14534,19,3,22,3,6,9,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-01-04,15,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-02,14,Ledyard,Connecticut,14534,19,3,22,3,6,9,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Government/Public Building
2021,26203,2021-02-16,12,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-01-05,18,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-01-05,18,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-09,16,Ledyard,Connecticut,14534,19,3,22,3,6,9,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-17,2,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-17,2,Ledyard,Connecticut,14534,19,3,22,3,6,9,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-19,17,Ledyard,Connecticut,14534,19,3,22,3,6,9,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,26203,2021-03-24,2,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,26203,2021-03-24,16,Ledyard,Connecticut,14534,19,3,22,3,6,9,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,26203,2021-03-24,16,Ledyard,Connecticut,14534,19,3,22,3,6,9,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Residence/Home
2021,26203,2021-01-09,3,Ledyard,Connecticut,14534,19,3,22,3,6,9,Drug/Narcotic Violations,Drug/Narcotic Offenses,Using/Consuming,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-29,21,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2166,2021-03-29,21,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2166,2021-03-29,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-29,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-29,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-29,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-29,23,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-30,7,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-30,10,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Park/Playground
2021,2166,2021-03-30,10,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Park/Playground
2021,2166,2021-03-30,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-30,20,New Britain,Connecticut,72093,141,1,142,17,7,24,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Parking/Drop Lot/Garage
2021,2166,2021-03-30,23,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Residence/Home
2021,2166,2021-03-30,23,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2166,2021-03-31,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Rape,Sex Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-31,3,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-31,5,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Hotel/Motel/Etc.
2021,2166,2021-03-31,10,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-31,19,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-03-31,19,New Britain,Connecticut,72093,141,1,142,17,7,24,Aggravated Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-03-31,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2166,2021-03-31,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Residence/Home
2021,2166,2021-04-01,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Department/Discount Store
2021,2166,2021-04-01,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Department/Discount Store
2021,2166,2021-04-01,15,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-01,15,New Britain,Connecticut,72093,141,1,142,17,7,24,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-02,2,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-02,9,New Britain,Connecticut,72093,141,1,142,17,7,24,Fondling,Sex Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-02,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Animal Cruelty,Animal Cruelty,Intentional Abuse and Torture,Residence/Home
2021,2166,2021-04-02,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Other/Unknown
2021,2166,2021-04-03,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-03,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-02,5,New Britain,Connecticut,72093,141,1,142,17,7,24,Fondling,Sex Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2021,2166,2021-04-03,14,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-03,16,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-03,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-04,5,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-04,5,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-04,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-04,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-04,19,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Drug Store/Doctor's Office/Hospital
2021,2166,2021-04-03,10,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-04,21,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Cyberspace
2021,2166,2021-04-04,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-05,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-05,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-05,0,New Britain,Connecticut,72093,141,1,142,17,7,24,Weapon Law Violations,Weapon Law Violations,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-05,2,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-05,3,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-05,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-05,18,New Britain,Connecticut,72093,141,1,142,17,7,24,Intimidation,Assault Offenses,None/Unknown,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,8,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Other/Unknown
2021,2166,2021-04-06,12,New Britain,Connecticut,72093,141,1,142,17,7,24,Stolen Property Offenses,Stolen Property Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,13,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug Equipment Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,17,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,33677,2021-03-09,16,Yale University,Connecticut,0,67,5,72,19,13,32,Counterfeiting/Forgery,Counterfeiting/Forgery,Possessing/Concealing,School-College/University
2021,2166,2021-04-06,19,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,19,New Britain,Connecticut,72093,141,1,142,17,7,24,Simple Assault,Assault Offenses,None/Unknown,Residence/Home
2021,2166,2021-04-06,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Highway/Road/Alley/Street/Sidewalk
2021,2166,2021-04-06,22,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Possessing/Concealing,Other/Unknown
2021,2166,2021-04-07,1,New Britain,Connecticut,72093,141,1,142,17,7,24,Robbery,Robbery,None/Unknown,Park/Playground
2021,2166,2021-04-07,1,New Britain,Connecticut,72093,141,1,142,17,7,24,Drug/Narcotic Violations,Drug/Narcotic Offenses,Distributing/Selling,Highway/Road/Alley/Street/Sidewalk
